dataset_row_index,source,target,label,source_graph_status,target_graph_status
31991,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC=CC=C3CC2C(=O)O,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
31994,CC(=O)NCC1CN(C(=O)O1)C2=CC(=C(C=C2)N3CCOCC3)F,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
32030,C1CN(P(=O)(OC1)NCCCl)CCCl,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
32054,COC1=CC=CC=C1OCCNCC(COC2=CC=CC3=C2C4=CC=CC=C4N3)O,[O-2].[O-2].[O-2].[As+3].[As+3],1.0,graph_compatible,counterion_or_inorganic_only_structure
32154,C1=C(N=C(S1)N=C(N)N)CSCCC(=NS(=O)(=O)N)N,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
32178,CC(C)NCC(COC1=CC=CC2=C1C=CN2)O,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
32238,CN(C)C(=O)C(CC[NH+]1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
32260,CC1(OC2COC3(C(C2O1)OC(O3)(C)C)COS(=O)(=O)N)C,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
32322,CC1C2C(C3C(C(=O)C(=C(N)O)C(=O)C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)N(C)C)O,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
32361,CON=C(C1=CC=CO1)C(=O)NC2C3N(C2=O)C(=C(CS3)COC(=O)N)C(=O)[O-],O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
32424,CCC1C2(C(C(C(=O)C(CC(C(C(C(=O)C(C(=O)O1)C)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)N(C(=O)O2)CCCCN4C=C(N=C4)C5=CN=CC=C5)C,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
32426,CC1OCC2C(O1)C(C(C(O2)OC3C4COC(=O)C4C(C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
32459,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
32471,CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
32574,CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
32575,CN(C)C(=N)N=C(N)N,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
32596,CC1=C(SC=C1)C(=CCCN2CCCC(C2)C(=O)O)C3=C(C=CS3)C,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
32645,CC1=C(C2=C(C1=CC3=CC=C(C=C3)S(=O)C)C=CC(=C2)F)CC(=O)O,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
32669,C1=CC(=CN=C1)C(=O)[O-],[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
32673,C1CNP(=O)(OC1)N(CCCl)CCCl,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
32756,CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
32790,C1C(=O)NC(=O)N1N=CC2=CC=C(O2)[N+](=O)[O-],[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
32791,B(C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
32876,COC1=C(C(=NC=C1)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC(F)F)OC,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
32889,C(CO)N(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)CO,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
32895,C1=CN(C=N1)CC(O)(P(=O)(O)O)P(=O)(O)O,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
32913,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
32914,CC(C)CC(C1(CCC1)C2=CC=C(C=C2)Cl)N(C)C,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
32916,C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
32988,CC(=O)NCCCS(=O)(=O)O,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
33038,CC(C)(C)NCC(=O)NC1=CC(=C2CC3CC4C(C(=O)C(=C(N)O)C(=O)C4(C(=O)C3=C(C2=C1O)O)O)N(C)C)N(C)C,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
33047,C(C1C(C(C(C(O1)O)O)O)O)O,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
33078,CN(C)C(=O)C(CC[NH+]1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4,[O-2].[O-2].[O-2].[As+3].[As+3],1.0,graph_compatible,counterion_or_inorganic_only_structure
33183,COC1=C(C(=NC=C1)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC(F)F)OC,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
33194,CC(C)C(C)C=CC(C)C1CCC2C1(CCCC2=CC=C3CC(CCC3=C)O)C,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
33208,CCCC(CCC)C(=O)O,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
33213,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
33317,C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
33320,C[N+]1(C2CC(CC1C3C2O3)OC(=O)C(C4=CC=CS4)(C5=CC=CS5)O)C,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
33326,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
33338,CC(=O)SC1CC2=CC(=O)CCC2(C3C1C4CCC5(C4(CC3)C)CCC(=O)O5)C,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
33355,CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NNN=N3)C(C(C)C)C(=O)O,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
33356,CC1C(C(CC(O1)OC2C(C(C(OC2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)C(C(C(=O)NC(C(=O)NC5C(=O)NC7C8=CC(=C(C=C8)O)C9=C(C=C(C=C9O)O)C(NC(=O)C(C(C1=CC(=C(O4)C=C1)Cl)O)NC7=O)C(=O)O)CC(=O)N)NC(=O)C(CC(C)C)NC)O)Cl)CO)O)O)(C)N)O,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
33357,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
33488,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CO)O)N)O)O)OC3C(CC(C(O3)CN)O)N)N,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
33491,CC(C)C1=C(C(=CC=C1)C(C)C)O,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
33540,C(C1C(C(C(C(O1)OC(C(CO)O)C(C(=O)CO)O)O)O)O)O,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
33612,CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCC(F)(F)F,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
33626,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
33645,CN1CCN(CC1)C(=O)OC2C3=NC=CN=C3C(=O)N2C4=NC=C(C=C4)Cl,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
33668,CC1C(C(CC(O1)OC2C(C(C(OC2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)C(C(C(=O)NC(C(=O)NC5C(=O)NC7C8=CC(=C(C=C8)O)C9=C(C=C(C=C9O)O)C(NC(=O)C(C(C1=CC(=C(O4)C=C1)Cl)O)NC7=O)C(=O)O)CC(=O)N)NC(=O)C(CC(C)C)NC)O)Cl)CO)O)O)(C)N)O,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
33690,CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
33766,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
33784,CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
33841,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
33870,CC(=O)NC1=CC=C(C=C1)O,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
33896,C1=CC=C(C=C1)C2(C(=O)NC(=O)N2)C3=CC=CC=C3,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
33953,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
33990,CC1=C(N=C(N=C1N)C(CC(=O)N)NCC(C(=O)N)N)C(=O)NC(C(C2=CN=CN2)OC3C(C(C(C(O3)CO)O)O)OC4C(C(C(C(O4)CO)O)OC(=O)N)O)C(=O)NC(C)C(C(C)C(=O)NC(C(C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCC[S+](C)C)O,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
34001,C1CC(CCC1C2=CC=C(C=C2)Cl)C3=C(C4=CC=CC=C4C(=O)C3=O)O,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
34066,CCN(CC)CC#CCOC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
34119,C(=O)(O)[O-].[Na+],[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
34128,[Cl-].[K+],[O-2].[O-2].[O-2].[As+3].[As+3],1.0,counterion_or_inorganic_only_structure,counterion_or_inorganic_only_structure
34168,CN1CCCC(CC1)N2C(=O)C3=CC=CC=C3C(=N2)CC4=CC=C(C=C4)Cl,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
34244,CCC(C)(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
34299,CCCNCC(COC1=CC=CC=C1C(=O)CCC2=CC=CC=C2)O,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
34302,CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCCCOC,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
34308,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
34406,CC(C1CCC(C(O1)OC2C(CC(C(C2O)OC3C(C(C(CO3)(C)O)NC)O)N)N)N)NC,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
34408,CC1=CC(=C(C=C1)C)OCCCC(C)(C)C(=O)O,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
34418,C(CS(=O)(=O)O)S,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
34440,C(CN)C(O)(P(=O)(O)O)P(=O)(O)O,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
34458,CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)O)(C)O,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
34466,CN1CCN2C(C1)C3=CC=CC=C3CC4=C2N=CC=C4,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
34535,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)[NH3+])O,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
34556,CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4CCC5(C(C4)CCC6C5CC(C7(C6(CCC7C8=CC(=O)OC8)O)C)O)C)C)C)O)O,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
34631,C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)O,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
34643,CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)SCF)O)C)O)F)C)F,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
34686,CC1=CC=CC=C1OC(CCNC)C2=CC=CC=C2,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
34833,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)[NH3+])O,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
34865,CC(C)(C)NCC(COC1=NSN=C1N2CCOCC2)O,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
34875,CCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)SC)O)O)O)C(C)Cl,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
34907,C1=NC2=C(N1COC(CO)CO)NC(=NC2=O)N,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
34962,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)CO)Cl,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
35061,CC(=O)NC1C(C(C(OC1O)COS(=O)(=O)O)OC2C(C(C(C(O2)C(=O)O)OC3C(C(C(C(O3)CO)OC4C(C(C(C(O4)C(=O)O)O)O)OS(=O)(=O)O)OS(=O)(=O)O)NS(=O)(=O)O)O)OS(=O)(=O)O)O,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
35093,CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
35125,CCOC1=C(C=CC(=C1)CC(=O)NC(CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
35133,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
35135,C1CC(C1)(C(=O)O)C(=O)O.N.N.[Pt],O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
35158,CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)N=[N+]=[N-],[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
35221,C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
35264,CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
35298,CCN(CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl)CCO,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
35307,CCCCC(C)(CC=CC1C(CC(=O)C1CCCCCCC(=O)OC)O)O,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
35414,C(C(C(C(C(CO)O)O)O)O)O,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
35454,COCCNC(=O)CN(CCN(CCN(CC(=O)NCCOC)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Gd+3],[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
35552,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CCl)O)C)O)Cl)C,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
35562,CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
35571,C(CC(O)(P(=O)(O)O)P(=O)(O)O)CN,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
35593,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
35824,CC(C)C(C(=O)OCC(CO)OCN1C=NC2=C1NC(=NC2=O)N)N,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
35893,CC(=O)NC1C(C(C(OC1O)COS(=O)(=O)O)OC2C(C(C(C(O2)C(=O)O)OC3C(C(C(C(O3)CO)OC4C(C(C(C(O4)C(=O)O)O)O)OS(=O)(=O)O)OS(=O)(=O)O)NS(=O)(=O)O)O)OS(=O)(=O)O)O,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
35896,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
35910,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
35912,CC(C)OC(=O)CCCC=CCC1C(CC(C1CCC(CCC2=CC=CC=C2)O)O)O,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
35927,CC1(OC2COC3(C(C2O1)OC(O3)(C)C)COS(=O)(=O)N)C,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
35929,CC1=CC(=C(C=C1)O)C(CCN(C(C)C)C(C)C)C2=CC=CC=C2,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
35952,CCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C(=O)OCC5=C(OC(=O)O5)C)C(C)(C)O,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
35977,CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NNN=N3)C(C(C)C)C(=O)O,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
36097,CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,[O-2].[O-2].[O-2].[As+3].[As+3],1.0,graph_compatible,counterion_or_inorganic_only_structure
36115,CC1=C(C(=O)N2CCCC(C2=N1)O)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
36181,CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
36182,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
36221,C[N+]1(C2CC(CC1C3C2O3)OC(=O)C(C4=CC=CS4)(C5=CC=CS5)O)C,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
36222,CC1=NN=C(S1)SCC2=C(N3C(C(C3=O)NC(=O)CN4C=NN=N4)SC2)C(=O)[O-],O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
36259,C1=NC2=C(N1COCCO)NC(=NC2=O)N,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
36274,COC(=O)C(C1CCCCN1)C2=CC=CC=C2,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
36286,CC(C)(C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
36399,CCOC1=CC=CC=C1OCCNC(C)CC2=CC(=C(C=C2)OC)S(=O)(=O)N,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
36405,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
36415,CC(C1CCC(C(O1)OC2C(CC(C(C2O)OC3C(C(C(CO3)(C)O)NC)O)N)N)N)NC,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
36542,C1=CC(=CN=C1)C(=O)[O-],[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
36545,CC(C1=CC=CC2=CC=CC=C21)NCCCC3=CC(=CC=C3)C(F)(F)F,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
36609,C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
36638,CC(C)(C)NCC(C1=NC(=C(C=C1)O)CO)O,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
36663,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
36731,CC1CC2C(CCC3(C2CCC3(C(=O)C)O)C)C4(C1=CC(=O)CC4)C,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
36752,C1C(C2C(O1)C(CO2)O[N+](=O)[O-])O,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
36778,CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
36832,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
36846,CC12CCC3C(C1CCC2C(=O)NC(C)(C)C)CCC4C3(C=CC(=O)N4)C,[O-2].[O-2].[O-2].[As+3].[As+3],1.0,graph_compatible,counterion_or_inorganic_only_structure
36889,CC1=C(C(C(=C(N1)C)C(=O)OCC[NH+](C)CC2=CC=CC=C2)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OC,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
36894,CC12CC3CC(C1)(CC(C3)(C2)N)C,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
36926,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
36928,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CCCC2C(=O)O,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
36938,CCCCC1=NC2(CCCC2)C(=O)N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
36974,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
37011,CCCC1=NC(=C2N1NC(=NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)CC)OCC)C,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
37022,CCC1C2(C(C(C(=O)C(CC(C(C(C(=O)C(C(=O)O1)C)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)N(C(=O)O2)CCCCN4C=C(N=C4)C5=CN=CC=C5)C,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
37053,CC1=NN=C(S1)SCC2=C(N3C(C(C3=O)NC(=O)CN4C=NN=N4)SC2)C(=O)[O-],[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
